team,conference,elo_rating,week,season,date
Utah State,Mountain West,1160.13571658453,5,2017,2017-09-29
Illinois,Big Ten,1258.05036407642,5,2017,2017-09-29
Washington State,Pac-12,1618.27903857566,5,2017,2017-09-29
Florida,SEC,1719.83449507399,5,2017,2017-09-30
Wisconsin,Big Ten,1772.3420406342,5,2017,2017-09-30
Georgia Tech,ACC,1566.72634483572,5,2017,2017-09-30
Temple,American Athletic,1291.11818331419,5,2017,2017-09-30
East Carolina,American Athletic,1011.51351925408,5,2017,2017-09-30
Pittsburgh,ACC,1419.86325423713,5,2017,2017-09-30
Minnesota,Big Ten,1478.50642247514,5,2017,2017-09-30
Arkansas,SEC,1458.08215812798,5,2017,2017-09-30
NC State,ACC,1510.85665794681,5,2017,2017-09-30
Boston College,ACC,1270.4392798272,5,2017,2017-09-30
Louisville,ACC,1570.31850515685,5,2017,2017-09-30
Penn State,Big Ten,1703.25372527918,5,2017,2017-09-30
Tennessee,SEC,1573.94182327387,5,2017,2017-09-30
Wake Forest,ACC,1373.73531402478,5,2017,2017-09-30
UMass,FBS Independents,816.544833881694,5,2017,2017-09-30
Kansas State,Big 12,1587.4426397355,5,2017,2017-09-30
Army,FBS Independents,1097.00112367024,5,2017,2017-09-30
Tulsa,American Athletic,1219.66734754939,5,2017,2017-09-30
Kent State,Mid-American,808.445023703424,5,2017,2017-09-30
Michigan State,Big Ten,1467.22639750339,5,2017,2017-09-30
Wyoming,Mountain West,1182.93631737791,5,2017,2017-09-30
SMU,American Athletic,1204.75509350713,5,2017,2017-09-30
Stanford,Pac-12,1669.75249367217,5,2017,2017-09-30
Kentucky,SEC,1468.45913339078,5,2017,2017-09-30
Notre Dame,FBS Independents,1506.63830555718,5,2017,2017-09-30
Auburn,SEC,1676.93211126322,5,2017,2017-09-30
Bowling Green,Mid-American,935.20636101822,5,2017,2017-09-30
UCF,American Athletic,1260.76118165995,5,2017,2017-09-30
LSU,SEC,1616.79219813709,5,2017,2017-09-30
Louisiana Monroe,Sun Belt,997.643160237576,5,2017,2017-09-30
New Mexico,Mountain West,1296.13133409231,5,2017,2017-09-30
Florida International,Conference USA,1052.74124968988,5,2017,2017-09-30
Florida Atlantic,Conference USA,942.926961653544,5,2017,2017-09-30
Louisiana Tech,Conference USA,1345.61504704226,5,2017,2017-09-30
Cincinnati,American Athletic,1079.18385062937,5,2017,2017-09-30
Southern Mississippi,Conference USA,1095.73896100145,5,2017,2017-09-30
Western Michigan,Mid-American,1457.59013871785,5,2017,2017-09-30
Rutgers,Big Ten,1059.01286543803,5,2017,2017-09-30
Texas A&M,SEC,1565.36296165169,5,2017,2017-09-30
Virginia Tech,ACC,1611.54713543651,5,2017,2017-09-30
Texas Tech,Big 12,1459.30299071853,5,2017,2017-09-30
Oregon State,Pac-12,1258.49184682406,5,2017,2017-09-30
Alabama,SEC,2036.7444120835,5,2017,2017-09-30
Fresno State,Mountain West,904.725731715251,5,2017,2017-09-30
UCLA,Pac-12,1449.6349662542,5,2017,2017-09-30
Oregon,Pac-12,1509.59010021222,5,2017,2017-09-30
San Diego State,Mountain West,1553.15664254774,5,2017,2017-09-30
UNLV,Mountain West,991.781856522286,5,2017,2017-09-30
Hawai'i,Mountain West,1048.70036334664,5,2017,2017-09-30
Texas,Big 12,1379.32501804117,5,2017,2017-09-28
Miami,ACC,1628.12713200674,5,2017,2017-09-29
BYU,FBS Independents,1405.0242142486,5,2017,2017-09-29
Nebraska,Big Ten,1461.42579173242,5,2017,2017-09-29
USC,Pac-12,1780.75998347703,5,2017,2017-09-29
Vanderbilt,SEC,1464.16376689368,5,2017,2017-09-30
Northwestern,Big Ten,1464.55985908443,5,2017,2017-09-30
North Carolina,ACC,1361.78994173106,5,2017,2017-09-30
Houston,American Athletic,1468.72456387451,5,2017,2017-09-30
South Florida,American Athletic,1543.26424336017,5,2017,2017-09-30
Rice,Conference USA,945.331868493065,5,2017,2017-09-30
Maryland,Big Ten,1335.98791220634,5,2017,2017-09-30
New Mexico State,Sun Belt,955.415166169288,5,2017,2017-09-30
Syracuse,ACC,1194.10605196509,5,2017,2017-09-30
Central Michigan,Mid-American,1023.78598519613,5,2017,2017-09-30
Murray State,,484.366502042031,5,2017,2017-09-30
Indiana,Big Ten,1366.33491950284,5,2017,2017-09-30
Georgia,SEC,1728.9965377467,5,2017,2017-09-30
Florida State,ACC,1696.33688237931,5,2017,2017-09-30
Ohio,Mid-American,1182.69528686346,5,2017,2017-09-30
Baylor,Big 12,1288.36162910969,5,2017,2017-09-30
UTEP,Conference USA,835.819027220125,5,2017,2017-09-30
Navy,American Athletic,1396.91017634953,5,2017,2017-09-30
Buffalo,Mid-American,937.027069008512,5,2017,2017-09-30
Iowa,Big Ten,1484.80865535563,5,2017,2017-09-30
Texas State,Sun Belt,758.081949717219,5,2017,2017-09-30
Connecticut,American Athletic,908.139174573714,5,2017,2017-09-30
Arizona State,Pac-12,1338.81131196228,5,2017,2017-09-30
Eastern Michigan,Mid-American,1038.15791846702,5,2017,2017-09-30
Miami (OH),Mid-American,1041.00105651556,5,2017,2017-09-30
Mississippi State,SEC,1557.582648889,5,2017,2017-09-30
Akron,Mid-American,1041.53348452188,5,2017,2017-09-30
Memphis,American Athletic,1350.19327628218,5,2017,2017-09-30
Troy,Sun Belt,1281.74787794674,5,2017,2017-09-30
Coastal Carolina,Sun Belt,969.688704372585,5,2017,2017-09-30
Air Force,Mountain West,1260.59691097721,5,2017,2017-09-30
Charlotte,Conference USA,737.826723296769,5,2017,2017-09-30
Middle Tennessee,Conference USA,1134.00304140192,5,2017,2017-09-30
South Alabama,Sun Belt,942.738013711531,5,2017,2017-09-30
Marshall,Conference USA,1145.6065346364,5,2017,2017-09-30
North Texas,Conference USA,1048.75791561831,5,2017,2017-09-30
Ball State,Mid-American,962.719605553193,5,2017,2017-09-30
Ohio State,Big Ten,1818.72326264393,5,2017,2017-09-30
South Carolina,SEC,1416.44318969962,5,2017,2017-09-30
Clemson,ACC,1995.60215483475,5,2017,2017-09-30
Oklahoma State,Big 12,1717.75670685054,5,2017,2017-09-30
Washington,Pac-12,1784.63170159614,5,2017,2017-09-30
Ole Miss,SEC,1492.92476010913,5,2017,2017-09-30
Nevada,Mountain West,931.976417913594,5,2017,2017-09-30
Colorado,Pac-12,1482.68538790824,5,2017,2017-09-30
California,Pac-12,1488.17089751544,5,2017,2017-09-30
Northern Illinois,Mid-American,1199.71607682535,5,2017,2017-09-30
San José State,Mountain West,958.593346724214,5,2017,2017-09-30
Colorado State,Mountain West,1240.32823241483,5,2017,2017-09-30
Georgia Southern,Sun Belt,984.66143552581,6,2017,2017-10-04
NC State,ACC,1553.90242265925,6,2017,2017-10-05
Connecticut,American Athletic,899.872191997095,6,2017,2017-10-06
BYU,FBS Independents,1347.67686375414,6,2017,2017-10-06
Tulane,American Athletic,1104.9976965921,6,2017,2017-10-07
Clemson,ACC,1997.29461023245,6,2017,2017-10-07
East Carolina,American Athletic,993.208126239857,6,2017,2017-10-07
Toledo,Mid-American,1380.24119647579,6,2017,2017-10-07
Iowa,Big Ten,1498.8284465215,6,2017,2017-10-07
Kansas,Big 12,973.847053976743,6,2017,2017-10-07
Oklahoma,Big 12,1831.41570475336,6,2017,2017-10-07
Northwestern,Big Ten,1442.64673282508,6,2017,2017-10-07
Vanderbilt,SEC,1444.60749368878,6,2017,2017-10-07
Auburn,SEC,1694.07477888417,6,2017,2017-10-07
Virginia,ACC,1297.04025210621,6,2017,2017-10-07
Syracuse,ACC,1255.96009712619,6,2017,2017-10-07
Ohio,Mid-American,1116.90046915779,6,2017,2017-10-07
Miami (OH),Mid-American,980.125456324741,6,2017,2017-10-07
Texas State,Sun Belt,736.249928135651,6,2017,2017-10-07
Middle Tennessee,Conference USA,1160.6399494938,6,2017,2017-10-07
Appalachian State,Sun Belt,1332.08052822418,6,2017,2017-10-07
Purdue,Big Ten,1272.43344579251,6,2017,2017-10-07
TCU,Big 12,1674.92968483887,6,2017,2017-10-07
Indiana,Big Ten,1366.7331985796,6,2017,2017-10-07
Buffalo,Mid-American,931.573121447998,6,2017,2017-10-07
Northern Illinois,Mid-American,1205.76503048312,6,2017,2017-10-07
Navy,American Athletic,1418.11756578821,6,2017,2017-10-07
Akron,Mid-American,1068.42879184047,6,2017,2017-10-07
Florida,SEC,1659.23357603655,6,2017,2017-10-07
Florida State,ACC,1639.36682812369,6,2017,2017-10-07
North Carolina,ACC,1330.04200391888,6,2017,2017-10-07
Ohio State,Big Ten,1822.40335323853,6,2017,2017-10-07
UAB,Conference USA,1080.65926387215,6,2017,2017-10-07
USC,Pac-12,1783.7171140389,6,2017,2017-10-07
South Carolina,SEC,1457.30960895075,6,2017,2017-10-07
Utah State,Mountain West,1120.71199739592,6,2017,2017-10-07
Idaho,Sun Belt,1011.19283988048,6,2017,2017-10-07
Old Dominion,Conference USA,1135.38719357968,6,2017,2017-10-07
Charlotte,Conference USA,727.965825185351,6,2017,2017-10-07
Coastal Carolina,Sun Belt,910.127956353193,6,2017,2017-10-07
Rice,Conference USA,914.360933617785,6,2017,2017-10-07
Texas,Big 12,1439.42983901665,6,2017,2017-10-07
Houston,American Athletic,1480.4128235879,6,2017,2017-10-07
UT San Antonio,Conference USA,1117.98929968468,6,2017,2017-10-07
Boston College,ACC,1256.71016562832,6,2017,2017-10-07
Texas A&M,SEC,1558.27306126247,6,2017,2017-10-07
Michigan,Big Ten,1644.7779379159,6,2017,2017-10-07
San José State,Mountain West,903.195524157451,6,2017,2017-10-07
Kentucky,SEC,1483.63755577474,6,2017,2017-10-07
Oregon,Pac-12,1473.60580955209,6,2017,2017-10-07
Nebraska,Big Ten,1445.57661427369,6,2017,2017-10-07
Colorado,Pac-12,1413.16970326561,6,2017,2017-10-07
Cincinnati,American Athletic,1051.51688201676,6,2017,2017-10-07
UTEP,Conference USA,830.309809936511,6,2017,2017-10-07
Utah,Pac-12,1583.62623820849,6,2017,2017-10-07
Nevada,Mountain West,981.94834552195,6,2017,2017-10-07
Washington,Pac-12,1794.55897896618,6,2017,2017-10-07
UNLV,Mountain West,987.411109493379,6,2017,2017-10-07
Arkansas State,Sun Belt,1223.60962119888,6,2017,2017-10-04
Louisville,ACC,1527.27274044441,6,2017,2017-10-05
Memphis,American Athletic,1358.4602588588,6,2017,2017-10-06
Boise State,Mountain West,1390.66092121661,6,2017,2017-10-06
Tulsa,American Athletic,1163.50033614397,6,2017,2017-10-07
Wake Forest,ACC,1372.04285862707,6,2017,2017-10-07
Temple,American Athletic,1309.42357632841,6,2017,2017-10-07
Eastern Michigan,Mid-American,1029.96968633688,6,2017,2017-10-07
Illinois,Big Ten,1244.03057291055,6,2017,2017-10-07
Texas Tech,Big 12,1466.1263098454,6,2017,2017-10-07
Iowa State,Big 12,1295.55067022117,6,2017,2017-10-07
Penn State,Big Ten,1725.16685153853,6,2017,2017-10-07
Georgia,SEC,1748.55281095159,6,2017,2017-10-07
Ole Miss,SEC,1475.78209248818,6,2017,2017-10-07
Duke,ACC,1367.03161705816,6,2017,2017-10-07
Pittsburgh,ACC,1358.00920907604,6,2017,2017-10-07
Central Michigan,Mid-American,1089.5808029018,6,2017,2017-10-07
Bowling Green,Mid-American,996.081961209036,6,2017,2017-10-07
Louisiana Monroe,Sun Belt,1019.47518181914,6,2017,2017-10-07
Florida International,Conference USA,1026.104341598,6,2017,2017-10-07
New Mexico State,Sun Belt,948.637032892665,6,2017,2017-10-07
Minnesota,Big Ten,1412.43628370782,6,2017,2017-10-07
West Virginia,Big 12,1549.66645771199,6,2017,2017-10-07
Charleston Southern,,490.0599581905,6,2017,2017-10-07
Western Michigan,Mid-American,1463.04408627836,6,2017,2017-10-07
Kent State,Mid-American,802.396070045651,6,2017,2017-10-07
Air Force,Mountain West,1239.38952153852,6,2017,2017-10-07
Ball State,Mid-American,935.8242982346,6,2017,2017-10-07
LSU,SEC,1677.39311717453,6,2017,2017-10-07
Miami,ACC,1685.09718626237,6,2017,2017-10-07
Notre Dame,FBS Independents,1538.38624336936,6,2017,2017-10-07
Maryland,Big Ten,1332.30782161175,6,2017,2017-10-07
Louisiana Tech,Conference USA,1274.69436858753,6,2017,2017-10-07
Oregon State,Pac-12,1255.53471626219,6,2017,2017-10-07
Arkansas,SEC,1417.21573887686,6,2017,2017-10-07
Colorado State,Mountain West,1279.75195160344,6,2017,2017-10-07
Louisiana,Sun Belt,1030.62950044671,6,2017,2017-10-07
Florida Atlantic,Conference USA,1016.34927721501,6,2017,2017-10-07
Marshall,Conference USA,1155.46743274781,6,2017,2017-10-07
Georgia State,Sun Belt,936.46712987915,6,2017,2017-10-07
Army,FBS Independents,1127.97205854552,6,2017,2017-10-07
Kansas State,Big 12,1527.33781876002,6,2017,2017-10-07
SMU,American Athletic,1193.06683379374,6,2017,2017-10-07
Southern Mississippi,Conference USA,1154.02569261432,6,2017,2017-10-07
Virginia Tech,ACC,1625.27624963539,6,2017,2017-10-07
Alabama,SEC,2043.83431247272,6,2017,2017-10-07
Michigan State,Big Ten,1539.70548063823,6,2017,2017-10-07
Fresno State,Mountain West,960.123554282014,6,2017,2017-10-07
Missouri,SEC,1243.17550169262,6,2017,2017-10-07
Washington State,Pac-12,1654.26332923579,6,2017,2017-10-07
Wisconsin,Big Ten,1788.19121809293,6,2017,2017-10-07
Arizona,Pac-12,1346.32475387397,6,2017,2017-10-07
UCF,American Athletic,1288.42815027256,6,2017,2017-10-07
Western Kentucky,Conference USA,1360.01899332375,6,2017,2017-10-07
Stanford,Pac-12,1713.83685756082,6,2017,2017-10-07
Hawai'i,Mountain West,998.72843573828,6,2017,2017-10-07
California,Pac-12,1478.2436201454,6,2017,2017-10-07
San Diego State,Mountain West,1557.52738957664,6,2017,2017-10-07
