team,conference,elo_rating,week,season,date
Louisiana,Sun Belt,1129.51750348516,13,2016,2016-11-26T12:00:00Z
Ohio State,Big Ten,1924.82317571406,13,2016,2016-11-26T12:00:00Z
South Florida,American Athletic,1501.00282995244,13,2016,2016-11-26T12:00:00Z
Louisville,ACC,1607.59019750716,13,2016,2016-11-26T12:00:00Z
Georgia,SEC,1608.75011615635,13,2016,2016-11-26T12:00:00Z
Pittsburgh,ACC,1540.18936138153,13,2016,2016-11-26T12:30:00Z
Wake Forest,ACC,1249.18103267192,13,2016,2016-11-26T15:00:00Z
Fresno State,Mountain West,936.673903401391,13,2016,2016-11-26T15:30:00Z
Alabama,SEC,2071.51798866004,13,2016,2016-11-26T15:30:00Z
USC,Pac-12,1757.15806575282,13,2016,2016-11-26T15:30:00Z
SMU,American Athletic,1172.6019652062,13,2016,2016-11-26T15:30:00Z
Penn State,Big Ten,1629.49501252174,13,2016,2016-11-26T15:30:00Z
Iowa State,Big 12,1264.71389493924,13,2016,2016-11-26T15:30:00Z
Miami,ACC,1555.17812844982,13,2016,2016-11-26T15:30:00Z
Old Dominion,Conference USA,1272.26951674793,13,2016,2016-11-26T15:30:00Z
Ole Miss,SEC,1568.19860895974,13,2016,2016-11-26T15:30:00Z
Idaho,Sun Belt,1117.5276090499,13,2016,2016-11-26T15:30:00Z
Wisconsin,Big Ten,1792.27998523651,13,2016,2016-11-26T15:30:00Z
Texas State,Sun Belt,872.330216695045,13,2016,2016-11-26T16:00:00Z
Oregon State,Pac-12,1317.94548005618,13,2016,2016-11-26T16:00:00Z
UTEP,Conference USA,1020.17825810622,13,2016,2016-11-26T16:00:00Z
UNLV,Mountain West,1030.37696633162,13,2016,2016-11-26T16:00:00Z
New Mexico State,Sun Belt,953.023716201531,13,2016,2016-11-26T16:00:00Z
Connecticut,American Athletic,1055.67160791309,13,2016,2016-11-26T16:00:00Z
Middle Tennessee,Conference USA,1280.48607225618,13,2016,2016-11-26T17:30:00Z
Marshall,Conference USA,1129.38028145722,13,2016,2016-11-26T19:00:00Z
California,Pac-12,1476.32034041438,13,2016,2016-11-26T19:00:00Z
UT San Antonio,Conference USA,1172.53021041458,13,2016,2016-11-26T19:00:00Z
Clemson,ACC,1880.50033882352,13,2016,2016-11-26T19:30:00Z
Temple,American Athletic,1414.34896096509,13,2016,2016-11-26T19:30:00Z
Vanderbilt,SEC,1465.14051961625,13,2016,2016-11-26T19:30:00Z
Colorado,Pac-12,1598.58029253283,13,2016,2016-11-26T19:30:00Z
Stanford,Pac-12,1750.83569847653,13,2016,2016-11-26T20:00:00Z
Florida State,ACC,1775.43024857601,13,2016,2016-11-26T20:00:00Z
San Diego State,Mountain West,1396.00451314114,13,2016,2016-11-26T21:00:00Z
BYU,FBS Independents,1575.51411590356,13,2016,2016-11-26T22:15:00Z
New Mexico,Mountain West,1304.84786394553,13,2016,2016-11-26T22:15:00Z
Hawai'i,Mountain West,1121.35152491349,13,2016,2016-11-26T23:00:00Z
Akron,Mid-American,1117.02986540619,13,2016,2016-11-22T19:00:00Z
Ball State,Mid-American,1006.17937436157,13,2016,2016-11-22T19:00:00Z
Central Michigan,Mid-American,1171.87652871127,13,2016,2016-11-22T19:00:00Z
LSU,SEC,1723.01395305794,13,2016,2016-11-24T19:30:00Z
Northern Illinois,Mid-American,1238.38447247283,13,2016,2016-11-25T12:00:00Z
Houston,American Athletic,1548.49464310239,13,2016,2016-11-25T12:00:00Z
NC State,ACC,1438.08339715872,13,2016,2016-11-25T12:00:00Z
Arkansas,SEC,1624.81433950189,13,2016,2016-11-25T14:30:00Z
Buffalo,Mid-American,939.468892203634,13,2016,2016-11-25T14:30:00Z
Nebraska,Big Ten,1592.49201031632,13,2016,2016-11-25T15:30:00Z
Boise State,Mountain West,1494.15454321831,13,2016,2016-11-25T15:30:00Z
Washington,Pac-12,1741.84151709912,13,2016,2016-11-25T15:30:00Z
TCU,Big 12,1659.66472210054,13,2016,2016-11-25T15:30:00Z
Louisiana Tech,Conference USA,1360.65988758541,13,2016,2016-11-25T16:00:00Z
Toledo,Mid-American,1442.08213385056,13,2016,2016-11-25T17:00:00Z
Baylor,Big 12,1530.22756776091,13,2016,2016-11-25T18:00:00Z
Cincinnati,American Athletic,1182.57693620484,13,2016,2016-11-25T20:30:00Z
Arizona State,Pac-12,1396.23513446552,13,2016,2016-11-25T21:30:00Z
Kansas,Big 12,1094.00232481812,13,2016,2016-11-26T12:00:00Z
Rutgers,Big Ten,1180.01510140261,13,2016,2016-11-26T12:00:00Z
Purdue,Big Ten,1145.27761078278,13,2016,2016-11-26T12:00:00Z
Illinois,Big Ten,1266.44764093017,13,2016,2016-11-26T12:00:00Z
Virginia,ACC,1215.99054254902,13,2016,2016-11-26T12:00:00Z
Arkansas State,Sun Belt,1273.11625562148,13,2016,2016-11-26T12:00:00Z
Michigan,Big Ten,1690.69853609417,13,2016,2016-11-26T12:00:00Z
UCF,American Athletic,1200.30944352861,13,2016,2016-11-26T12:00:00Z
Kentucky,SEC,1469.81172257987,13,2016,2016-11-26T12:00:00Z
Georgia Tech,ACC,1543.77099861295,13,2016,2016-11-26T12:00:00Z
Syracuse,ACC,1275.16253568735,13,2016,2016-11-26T12:30:00Z
Boston College,ACC,1321.24364837012,13,2016,2016-11-26T15:00:00Z
San José State,Mountain West,1129.20300867807,13,2016,2016-11-26T15:30:00Z
Auburn,SEC,1672.63704280654,13,2016,2016-11-26T15:30:00Z
Notre Dame,FBS Independents,1456.87670433169,13,2016,2016-11-26T15:30:00Z
Navy,American Athletic,1567.38172230429,13,2016,2016-11-26T15:30:00Z
Michigan State,Big Ten,1470.54661854651,13,2016,2016-11-26T15:30:00Z
West Virginia,Big 12,1667.35099438053,13,2016,2016-11-26T15:30:00Z
Duke,ACC,1352.58865821417,13,2016,2016-11-26T15:30:00Z
Florida International,Conference USA,1068.93647882704,13,2016,2016-11-26T15:30:00Z
Mississippi State,SEC,1553.34558790572,13,2016,2016-11-26T15:30:00Z
South Alabama,Sun Belt,1067.16400850735,13,2016,2016-11-26T15:30:00Z
Minnesota,Big Ten,1490.27748135356,13,2016,2016-11-26T15:30:00Z
Troy,Sun Belt,1232.94285157366,13,2016,2016-11-26T16:00:00Z
Oregon,Pac-12,1515.31793474489,13,2016,2016-11-26T16:00:00Z
North Texas,Conference USA,1055.86045506255,13,2016,2016-11-26T16:00:00Z
Nevada,Mountain West,1163.0416293033,13,2016,2016-11-26T16:00:00Z
Appalachian State,Sun Belt,1391.96731053096,13,2016,2016-11-26T16:00:00Z
Tulane,American Athletic,1059.90459698706,13,2016,2016-11-26T16:00:00Z
Florida Atlantic,Conference USA,986.147099122591,13,2016,2016-11-26T17:30:00Z
Western Kentucky,Conference USA,1469.85654985757,13,2016,2016-11-26T19:00:00Z
UCLA,Pac-12,1437.23205967621,13,2016,2016-11-26T19:00:00Z
Charlotte,Conference USA,964.045947038652,13,2016,2016-11-26T19:00:00Z
South Carolina,SEC,1446.00959982607,13,2016,2016-11-26T19:30:00Z
East Carolina,American Athletic,1121.74037534738,13,2016,2016-11-26T19:30:00Z
Tennessee,SEC,1607.92207116933,13,2016,2016-11-26T19:30:00Z
Utah,Pac-12,1584.77070206594,13,2016,2016-11-26T19:30:00Z
Rice,Conference USA,1047.94056815246,13,2016,2016-11-26T20:00:00Z
Florida,SEC,1688.7340644459,13,2016,2016-11-26T20:00:00Z
Colorado State,Mountain West,1332.66952532653,13,2016,2016-11-26T21:00:00Z
Utah State,Mountain West,1125.49525687667,13,2016,2016-11-26T22:15:00Z
Wyoming,Mountain West,1253.0340591608,13,2016,2016-11-26T22:15:00Z
UMass,FBS Independents,922.826981020636,13,2016,2016-11-26T23:00:00Z
Ohio,Mid-American,1247.15092139513,14,2016,2016-12-02T19:00:00Z
Washington,Pac-12,1763.17552733153,14,2016,2016-12-02T21:00:00Z
Georgia Southern,Sun Belt,1172.37874020181,14,2016,2016-12-03T12:00:00Z
Navy,American Athletic,1513.61573042176,14,2016,2016-12-03T12:00:00Z
TCU,Big 12,1611.32162355184,14,2016,2016-12-03T12:00:00Z
Western Kentucky,Conference USA,1489.44624469714,14,2016,2016-12-03T12:00:00Z
Oklahoma,Big 12,1857.23634746556,14,2016,2016-12-03T12:30:00Z
